comment,user_id,campaign_id,timestamp,posted_date,emoji_used,hashtag_count,base_comment_score,emoji_score,engagement_score
qui voluptas ea,41,214,13-04-2023 08:04,April 14,yes,0,1,2,3
quis est voluptas,42,214,13-04-2023 08:04,April 14,no,5,1,0,6
ab expedita est,43,214,13-04-2023 08:04,April 14,no,6,1,0,7
porro explicabo nostrum,48,214,13-04-2023 08:04,April 14,yes,2,1,2,5
velit beatae veniam,54,214,13-04-2023 08:04,April 14,yes,1,1,2,4
eum repudiandae numquam,57,214,13-04-2023 08:04,April 14,no,3,1,0,4
consectetur eaque nostrum,60,214,13-04-2023 08:04,April 14,yes,1,1,2,4
sed pariatur incidunt,65,214,13-04-2023 08:04,April 14,no,2,1,0,3
vel adipisci aut,66,214,13-04-2023 08:04,April 14,no,4,1,0,5
et iure unde,69,214,13-04-2023 08:04,April 14,yes,2,1,2,5
vitae nihil quis,71,214,13-04-2023 08:04,April 14,yes,1,1,2,4
accusantium molestias molestiae,75,214,13-04-2023 08:04,April 14,no,2,1,0,3
veritatis excepturi iusto,76,214,13-04-2023 08:04,April 14,yes,0,1,2,3
ratione rerum et,91,214,13-04-2023 08:04,April 14,no,5,1,0,6
soluta atque omnis,95,214,13-04-2023 08:04,April 14,no,6,1,0,7
odio sequi sed,5,215,13-04-2023 08:04,April 14,yes,2,1,2,5
mollitia reprehenderit enim,9,215,13-04-2023 08:04,April 14,yes,1,1,2,4
commodi fugit voluptatem,13,215,13-04-2023 08:04,April 14,no,3,1,0,4
beatae dolorem qui,14,215,13-04-2023 08:04,April 14,yes,1,1,2,4
modi aut et,17,215,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatem quas nesciunt,20,215,13-04-2023 08:04,April 14,no,4,1,0,5
ex fuga illum,21,215,13-04-2023 08:04,April 14,yes,2,1,2,5
quis et ipsam,24,215,13-04-2023 08:04,April 14,yes,1,1,2,4
doloribus vitae exercitationem,26,215,13-04-2023 08:04,April 14,no,2,1,0,3
sed blanditiis et,27,215,13-04-2023 08:04,April 14,yes,0,1,2,3
commodi et qui,28,215,13-04-2023 08:04,April 14,no,5,1,0,6
rerum numquam unde,30,215,13-04-2023 08:04,April 14,no,6,1,0,7
in quasi impedit,35,215,13-04-2023 08:04,April 14,yes,2,1,2,5
est eveniet repellendus,36,215,13-04-2023 08:04,April 14,yes,1,1,2,4
labore molestiae libero,37,215,13-04-2023 08:04,April 14,no,3,1,0,4
asperiores et officiis,41,215,13-04-2023 08:04,April 14,yes,1,1,2,4
beatae expedita laudantium,46,215,13-04-2023 08:04,April 14,no,2,1,0,3
optio voluptatem iste,50,215,13-04-2023 08:04,April 14,no,4,1,0,5
minima autem consequatur,54,215,13-04-2023 08:04,April 14,yes,2,1,2,5
similique assumenda omnis,57,215,13-04-2023 08:04,April 14,yes,1,1,2,4
officia id inventore,61,215,13-04-2023 08:04,April 14,no,2,1,0,3
explicabo eligendi neque,63,215,13-04-2023 08:04,April 14,yes,0,1,2,3
ipsa sapiente consequatur,65,215,13-04-2023 08:04,April 14,no,5,1,0,6
sed culpa corrupti,66,215,13-04-2023 08:04,April 14,no,6,1,0,7
quo accusamus rem,67,215,13-04-2023 08:04,April 14,yes,2,1,2,5
numquam dolor officiis,71,215,13-04-2023 08:04,April 14,yes,1,1,2,4
dolorem voluptate incidunt,75,215,13-04-2023 08:04,April 14,no,3,1,0,4
modi vel reprehenderit,76,215,13-04-2023 08:04,April 14,yes,1,1,2,4
distinctio ut sit,78,215,13-04-2023 08:04,April 14,no,2,1,0,3
voluptate quas omnis,82,215,13-04-2023 08:04,April 14,no,4,1,0,5
doloremque deleniti sapiente,91,215,13-04-2023 08:04,April 14,yes,2,1,2,5
aut illo est,95,215,13-04-2023 08:04,April 14,yes,1,1,2,4
alias fugiat iure,98,215,13-04-2023 08:04,April 14,no,2,1,0,3
maiores velit maiores,2,216,13-04-2023 08:04,April 14,yes,0,1,2,3
perspiciatis libero sequi,3,216,13-04-2023 08:04,April 14,no,5,1,0,6
qui id cumque,4,216,13-04-2023 08:04,April 14,no,6,1,0,7
aut quo reiciendis,5,216,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur sed et,10,216,13-04-2023 08:04,April 14,yes,1,1,2,4
sint molestias laboriosam,12,216,13-04-2023 08:04,April 14,no,3,1,0,4
nam error repudiandae,14,216,13-04-2023 08:04,April 14,yes,1,1,2,4
autem quia corrupti,17,216,13-04-2023 08:04,April 14,no,2,1,0,3
ut praesentium temporibus,19,216,13-04-2023 08:04,April 14,no,4,1,0,5
explicabo earum dolorum,21,216,13-04-2023 08:04,April 14,yes,2,1,2,5
vel est inventore,24,216,13-04-2023 08:04,April 14,yes,1,1,2,4
sed iste ipsa,27,216,13-04-2023 08:04,April 14,no,2,1,0,3
cum cumque autem,36,216,13-04-2023 08:04,April 14,yes,0,1,2,3
corporis quia laborum,37,216,13-04-2023 08:04,April 14,no,5,1,0,6
culpa vitae omnis,39,216,13-04-2023 08:04,April 14,no,6,1,0,7
necessitatibus quibusdam qui,41,216,13-04-2023 08:04,April 14,yes,2,1,2,5
vel accusamus debitis,46,216,13-04-2023 08:04,April 14,yes,1,1,2,4
repellendus commodi nulla,48,216,13-04-2023 08:04,April 14,no,3,1,0,4
reprehenderit quam quibusdam,54,216,13-04-2023 08:04,April 14,yes,1,1,2,4
libero eos id,55,216,13-04-2023 08:04,April 14,no,2,1,0,3
eaque atque fugiat,57,216,13-04-2023 08:04,April 14,no,4,1,0,5
omnis assumenda nostrum,62,216,13-04-2023 08:04,April 14,yes,2,1,2,5
debitis deleniti culpa,63,216,13-04-2023 08:04,April 14,yes,1,1,2,4
cupiditate et velit,65,216,13-04-2023 08:04,April 14,no,2,1,0,3
eos qui est,66,216,13-04-2023 08:04,April 14,yes,0,1,2,3
facere expedita quas,69,216,13-04-2023 08:04,April 14,no,5,1,0,6
placeat sapiente harum,70,216,13-04-2023 08:04,April 14,no,6,1,0,7
velit dolore ratione,71,216,13-04-2023 08:04,April 14,yes,2,1,2,5
odit in animi,75,216,13-04-2023 08:04,April 14,yes,1,1,2,4
et rerum maiores,76,216,13-04-2023 08:04,April 14,no,3,1,0,4
culpa ratione eum,91,216,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem quod modi,96,216,13-04-2023 08:04,April 14,no,2,1,0,3
eaque eius labore,98,216,13-04-2023 08:04,April 14,no,4,1,0,5
rerum voluptatem autem,4,217,13-04-2023 08:04,April 14,yes,2,1,2,5
nihil voluptates quia,5,217,13-04-2023 08:04,April 14,yes,1,1,2,4
excepturi rerum alias,8,217,13-04-2023 08:04,April 14,no,2,1,0,3
quia assumenda nisi,9,217,13-04-2023 08:04,April 14,yes,0,1,2,3
ipsa aliquid accusantium,14,217,13-04-2023 08:04,April 14,no,5,1,0,6
dolorum quod aut,17,217,13-04-2023 08:04,April 14,no,6,1,0,7
culpa incidunt nisi,21,217,13-04-2023 08:04,April 14,yes,2,1,2,5
aliquam id cupiditate,24,217,13-04-2023 08:04,April 14,yes,1,1,2,4
molestiae eveniet voluptatem,27,217,13-04-2023 08:04,April 14,no,3,1,0,4
impedit et itaque,31,217,13-04-2023 08:04,April 14,yes,1,1,2,4
quasi cumque atque,32,217,13-04-2023 08:04,April 14,no,2,1,0,3
sunt maxime voluptatem,33,217,13-04-2023 08:04,April 14,no,4,1,0,5
aliquid aspernatur voluptatibus,36,217,13-04-2023 08:04,April 14,yes,2,1,2,5
quos atque omnis,37,217,13-04-2023 08:04,April 14,yes,1,1,2,4
minima illum voluptas,40,217,13-04-2023 08:04,April 14,no,2,1,0,3
autem aperiam id,41,217,13-04-2023 08:04,April 14,yes,0,1,2,3
ut eos eum,42,217,13-04-2023 08:04,April 14,no,5,1,0,6
atque porro placeat,44,217,13-04-2023 08:04,April 14,no,6,1,0,7
blanditiis sit eos,46,217,13-04-2023 08:04,April 14,yes,2,1,2,5
eum autem quod,47,217,13-04-2023 08:04,April 14,yes,1,1,2,4
laborum sed rerum,52,217,13-04-2023 08:04,April 14,no,3,1,0,4
recusandae accusantium nihil,54,217,13-04-2023 08:04,April 14,yes,1,1,2,4
iste libero quia,57,217,13-04-2023 08:04,April 14,no,2,1,0,3
ea ea sed,66,217,13-04-2023 08:04,April 14,no,4,1,0,5
qui voluptatem earum,67,217,13-04-2023 08:04,April 14,yes,2,1,2,5
adipisci rem eius,70,217,13-04-2023 08:04,April 14,yes,1,1,2,4
ut officiis soluta,71,217,13-04-2023 08:04,April 14,no,2,1,0,3
qui fuga iure,75,217,13-04-2023 08:04,April 14,yes,0,1,2,3
maxime non sint,76,217,13-04-2023 08:04,April 14,no,5,1,0,6
neque ad magni,91,217,13-04-2023 08:04,April 14,no,6,1,0,7
hic quis tempore,92,217,13-04-2023 08:04,April 14,yes,2,1,2,5
eos maiores enim,96,217,13-04-2023 08:04,April 14,yes,1,1,2,4
vitae et perspiciatis,99,217,13-04-2023 08:04,April 14,no,3,1,0,4
ipsam aliquam atque,100,217,13-04-2023 08:04,April 14,yes,1,1,2,4
natus debitis repellat,2,218,13-04-2023 08:04,April 14,no,2,1,0,3
impedit itaque aspernatur,5,218,13-04-2023 08:04,April 14,no,4,1,0,5
suscipit est vel,10,218,13-04-2023 08:04,April 14,yes,2,1,2,5
tempora minima magni,13,218,13-04-2023 08:04,April 14,yes,1,1,2,4
quae id quae,14,218,13-04-2023 08:04,April 14,no,2,1,0,3
ut error iste,19,218,13-04-2023 08:04,April 14,yes,0,1,2,3
laudantium assumenda impedit,21,218,13-04-2023 08:04,April 14,no,5,1,0,6
ut ipsum qui,24,218,13-04-2023 08:04,April 14,no,6,1,0,7
eum possimus aut,30,218,13-04-2023 08:04,April 14,yes,2,1,2,5
dolores et saepe,31,218,13-04-2023 08:04,April 14,yes,1,1,2,4
fugiat aut officia,36,218,13-04-2023 08:04,April 14,no,3,1,0,4
rem ipsa molestiae,38,218,13-04-2023 08:04,April 14,yes,1,1,2,4
facere aliquam qui,41,218,13-04-2023 08:04,April 14,no,2,1,0,3
mollitia quam sed,52,218,13-04-2023 08:04,April 14,no,4,1,0,5
ad eaque dolores,54,218,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur quo doloremque,57,218,13-04-2023 08:04,April 14,yes,1,1,2,4
in dolores accusamus,60,218,13-04-2023 08:04,April 14,no,2,1,0,3
pariatur aspernatur quis,66,218,13-04-2023 08:04,April 14,yes,0,1,2,3
culpa fugit dolorem,70,218,13-04-2023 08:04,April 14,no,5,1,0,6
harum ut molestiae,71,218,13-04-2023 08:04,April 14,no,6,1,0,7
perspiciatis ipsa asperiores,75,218,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur qui impedit,76,218,13-04-2023 08:04,April 14,yes,1,1,2,4
qui repudiandae minus,79,218,13-04-2023 08:04,April 14,no,3,1,0,4
vel alias velit,84,218,13-04-2023 08:04,April 14,yes,1,1,2,4
quis in est,87,218,13-04-2023 08:04,April 14,no,2,1,0,3
aut officia corporis,91,218,13-04-2023 08:04,April 14,no,4,1,0,5
non eligendi delectus,92,218,13-04-2023 08:04,April 14,yes,2,1,2,5
reiciendis architecto provident,94,218,13-04-2023 08:04,April 14,yes,1,1,2,4
eveniet placeat nihil,97,218,13-04-2023 08:04,April 14,no,2,1,0,3
ea a in,99,218,13-04-2023 08:04,April 14,yes,0,1,2,3
repellat totam id,2,219,13-04-2023 08:04,April 14,no,5,1,0,6
non sunt aspernatur,5,219,13-04-2023 08:04,April 14,no,6,1,0,7
quos beatae sint,8,219,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis atque rem,9,219,13-04-2023 08:04,April 14,yes,1,1,2,4
sit perspiciatis vel,14,219,13-04-2023 08:04,April 14,no,3,1,0,4
nihil est possimus,15,219,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsam eum ut,21,219,13-04-2023 08:04,April 14,no,2,1,0,3
voluptates ducimus quae,24,219,13-04-2023 08:04,April 14,no,4,1,0,5
quidem aspernatur quia,33,219,13-04-2023 08:04,April 14,yes,2,1,2,5
provident aut dolores,35,219,13-04-2023 08:04,April 14,yes,1,1,2,4
quia eligendi quia,36,219,13-04-2023 08:04,April 14,no,2,1,0,3
repellat cupiditate ipsum,38,219,13-04-2023 08:04,April 14,yes,0,1,2,3
animi soluta voluptatibus,41,219,13-04-2023 08:04,April 14,no,5,1,0,6
quo repellat qui,46,219,13-04-2023 08:04,April 14,no,6,1,0,7
placeat dolore adipisci,52,219,13-04-2023 08:04,April 14,yes,2,1,2,5
eos sed et,54,219,13-04-2023 08:04,April 14,yes,1,1,2,4
laudantium quaerat mollitia,55,219,13-04-2023 08:04,April 14,no,3,1,0,4
explicabo ut praesentium,57,219,13-04-2023 08:04,April 14,yes,1,1,2,4
aut debitis officiis,60,219,13-04-2023 08:04,April 14,no,2,1,0,3
laudantium voluptas magni,61,219,13-04-2023 08:04,April 14,no,4,1,0,5
magnam soluta ea,66,219,13-04-2023 08:04,April 14,yes,2,1,2,5
illum et commodi,67,219,13-04-2023 08:04,April 14,yes,1,1,2,4
magni veniam libero,69,219,13-04-2023 08:04,April 14,no,2,1,0,3
quod a et,71,219,13-04-2023 08:04,April 14,yes,0,1,2,3
velit soluta enim,75,219,13-04-2023 08:04,April 14,no,5,1,0,6
porro illo ipsum,76,219,13-04-2023 08:04,April 14,no,6,1,0,7
odio et dolorem,82,219,13-04-2023 08:04,April 14,yes,2,1,2,5
nisi repudiandae ut,85,219,13-04-2023 08:04,April 14,yes,1,1,2,4
est est labore,91,219,13-04-2023 08:04,April 14,no,3,1,0,4
natus quo eos,92,219,13-04-2023 08:04,April 14,yes,1,1,2,4
qui veritatis a,93,219,13-04-2023 08:04,April 14,no,2,1,0,3
laborum quia sint,5,220,13-04-2023 08:04,April 14,no,4,1,0,5
quos unde minus,9,220,13-04-2023 08:04,April 14,yes,2,1,2,5
praesentium reprehenderit voluptatibus,14,220,13-04-2023 08:04,April 14,yes,1,1,2,4
itaque labore optio,21,220,13-04-2023 08:04,April 14,no,2,1,0,3
ipsa tempore reiciendis,24,220,13-04-2023 08:04,April 14,yes,0,1,2,3
ducimus iusto nostrum,36,220,13-04-2023 08:04,April 14,no,5,1,0,6
aut numquam aliquam,37,220,13-04-2023 08:04,April 14,no,6,1,0,7
possimus aut aut,41,220,13-04-2023 08:04,April 14,yes,2,1,2,5
quisquam est provident,54,220,13-04-2023 08:04,April 14,yes,1,1,2,4
velit nihil eos,55,220,13-04-2023 08:04,April 14,no,3,1,0,4
esse aperiam natus,57,220,13-04-2023 08:04,April 14,yes,1,1,2,4
nihil sit quidem,66,220,13-04-2023 08:04,April 14,no,2,1,0,3
et exercitationem deserunt,67,220,13-04-2023 08:04,April 14,no,4,1,0,5
sed quia commodi,70,220,13-04-2023 08:04,April 14,yes,2,1,2,5
a reiciendis eaque,71,220,13-04-2023 08:04,April 14,yes,1,1,2,4
aut ut repellendus,72,220,13-04-2023 08:04,April 14,no,2,1,0,3
facilis voluptatem totam,75,220,13-04-2023 08:04,April 14,yes,0,1,2,3
itaque quo adipisci,76,220,13-04-2023 08:04,April 14,no,5,1,0,6
sit sit harum,78,220,13-04-2023 08:04,April 14,no,6,1,0,7
occaecati et aut,85,220,13-04-2023 08:04,April 14,yes,2,1,2,5
ullam corrupti amet,87,220,13-04-2023 08:04,April 14,yes,1,1,2,4
ipsa sed sed,91,220,13-04-2023 08:04,April 14,no,3,1,0,4
voluptas quae error,94,220,13-04-2023 08:04,April 14,yes,1,1,2,4
laborum repudiandae et,95,220,13-04-2023 08:04,April 14,no,2,1,0,3
molestiae in consequatur,99,220,13-04-2023 08:04,April 14,no,4,1,0,5
sapiente voluptatem quaerat,5,221,13-04-2023 08:04,April 14,yes,2,1,2,5
neque ut debitis,9,221,13-04-2023 08:04,April 14,yes,1,1,2,4
autem et ut,12,221,13-04-2023 08:04,April 14,no,2,1,0,3
et consequatur nisi,14,221,13-04-2023 08:04,April 14,yes,0,1,2,3
aut vel officia,15,221,13-04-2023 08:04,April 14,no,5,1,0,6
enim cumque quidem,20,221,13-04-2023 08:04,April 14,no,6,1,0,7
nostrum deleniti dolorem,21,221,13-04-2023 08:04,April 14,yes,2,1,2,5
dignissimos et et,24,221,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore aut laboriosam,26,221,13-04-2023 08:04,April 14,no,3,1,0,4
possimus eos quis,27,221,13-04-2023 08:04,April 14,yes,1,1,2,4
aut in in,36,221,13-04-2023 08:04,April 14,no,2,1,0,3
qui nemo facere,41,221,13-04-2023 08:04,April 14,no,4,1,0,5
eveniet iure deserunt,46,221,13-04-2023 08:04,April 14,yes,2,1,2,5
molestiae consequatur est,54,221,13-04-2023 08:04,April 14,yes,1,1,2,4
dolor labore nihil,57,221,13-04-2023 08:04,April 14,no,2,1,0,3
nihil modi perspiciatis,61,221,13-04-2023 08:04,April 14,yes,0,1,2,3
qui provident vel,63,221,13-04-2023 08:04,April 14,no,5,1,0,6
cupiditate error possimus,65,221,13-04-2023 08:04,April 14,no,6,1,0,7
velit qui dignissimos,66,221,13-04-2023 08:04,April 14,yes,2,1,2,5
minus eius omnis,69,221,13-04-2023 08:04,April 14,yes,1,1,2,4
inventore dolores eligendi,71,221,13-04-2023 08:04,April 14,no,3,1,0,4
beatae rerum non,73,221,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum et et,75,221,13-04-2023 08:04,April 14,no,2,1,0,3
ea sapiente alias,76,221,13-04-2023 08:04,April 14,no,4,1,0,5
eaque iure vitae,78,221,13-04-2023 08:04,April 14,yes,2,1,2,5
dolore voluptas dolores,82,221,13-04-2023 08:04,April 14,yes,1,1,2,4
et et eos,84,221,13-04-2023 08:04,April 14,no,2,1,0,3
expedita velit impedit,91,221,13-04-2023 08:04,April 14,yes,0,1,2,3
qui in tempore,94,221,13-04-2023 08:04,April 14,no,5,1,0,6
enim et veritatis,96,221,13-04-2023 08:04,April 14,no,6,1,0,7
odit ea ut,5,222,13-04-2023 08:04,April 14,yes,2,1,2,5
quibusdam rerum hic,14,222,13-04-2023 08:04,April 14,yes,1,1,2,4
hic dignissimos eligendi,18,222,13-04-2023 08:04,April 14,no,3,1,0,4
rerum consectetur magni,20,222,13-04-2023 08:04,April 14,yes,1,1,2,4
aperiam eos corporis,21,222,13-04-2023 08:04,April 14,no,2,1,0,3
quia consequuntur nisi,24,222,13-04-2023 08:04,April 14,no,4,1,0,5
earum harum ut,28,222,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptas sunt quia,30,222,13-04-2023 08:04,April 14,yes,1,1,2,4
beatae quod corrupti,36,222,13-04-2023 08:04,April 14,no,2,1,0,3
quas fuga et,38,222,13-04-2023 08:04,April 14,yes,0,1,2,3
aliquam dolorem qui,41,222,13-04-2023 08:04,April 14,no,5,1,0,6
illum amet praesentium,43,222,13-04-2023 08:04,April 14,no,6,1,0,7
neque dignissimos cumque,47,222,13-04-2023 08:04,April 14,yes,2,1,2,5
dolor esse at,54,222,13-04-2023 08:04,April 14,yes,1,1,2,4
culpa aut omnis,55,222,13-04-2023 08:04,April 14,no,3,1,0,4
nam molestiae minima,57,222,13-04-2023 08:04,April 14,yes,1,1,2,4
maxime et et,61,222,13-04-2023 08:04,April 14,no,2,1,0,3
aut eaque reiciendis,66,222,13-04-2023 08:04,April 14,no,4,1,0,5
fugit voluptatem ullam,71,222,13-04-2023 08:04,April 14,yes,2,1,2,5
qui harum voluptatem,73,222,13-04-2023 08:04,April 14,yes,1,1,2,4
eaque dolorum necessitatibus,75,222,13-04-2023 08:04,April 14,no,2,1,0,3
repudiandae recusandae maiores,76,222,13-04-2023 08:04,April 14,yes,0,1,2,3
totam aliquid magni,87,222,13-04-2023 08:04,April 14,no,5,1,0,6
temporibus consequatur sequi,91,222,13-04-2023 08:04,April 14,no,6,1,0,7
ipsa eaque repellendus,96,222,13-04-2023 08:04,April 14,yes,2,1,2,5
magnam voluptates doloribus,4,223,13-04-2023 08:04,April 14,yes,1,1,2,4
est minima aut,5,223,13-04-2023 08:04,April 14,no,3,1,0,4
sed sed impedit,6,223,13-04-2023 08:04,April 14,yes,1,1,2,4
ut saepe est,13,223,13-04-2023 08:04,April 14,no,2,1,0,3
cumque sint maxime,14,223,13-04-2023 08:04,April 14,no,4,1,0,5
eius rerum ut,17,223,13-04-2023 08:04,April 14,yes,2,1,2,5
doloremque sed veritatis,19,223,13-04-2023 08:04,April 14,yes,1,1,2,4
tenetur omnis dolorem,20,223,13-04-2023 08:04,April 14,no,2,1,0,3
labore harum iusto,21,223,13-04-2023 08:04,April 14,yes,0,1,2,3
vel magnam id,22,223,13-04-2023 08:04,April 14,no,5,1,0,6
dicta molestias consectetur,24,223,13-04-2023 08:04,April 14,no,6,1,0,7
maiores aliquam a,26,223,13-04-2023 08:04,April 14,yes,2,1,2,5
accusantium non ut,31,223,13-04-2023 08:04,April 14,yes,1,1,2,4
inventore corporis magnam,32,223,13-04-2023 08:04,April 14,no,3,1,0,4
ab dignissimos et,36,223,13-04-2023 08:04,April 14,yes,1,1,2,4
tempora in ut,37,223,13-04-2023 08:04,April 14,no,2,1,0,3
nihil enim iure,41,223,13-04-2023 08:04,April 14,no,4,1,0,5
ea incidunt numquam,44,223,13-04-2023 08:04,April 14,yes,2,1,2,5
repudiandae culpa dolor,47,223,13-04-2023 08:04,April 14,yes,1,1,2,4
impedit blanditiis laborum,52,223,13-04-2023 08:04,April 14,no,2,1,0,3
eum natus est,54,223,13-04-2023 08:04,April 14,yes,0,1,2,3
in temporibus et,56,223,13-04-2023 08:04,April 14,no,5,1,0,6
voluptates explicabo et,57,223,13-04-2023 08:04,April 14,no,6,1,0,7
est quas ea,66,223,13-04-2023 08:04,April 14,yes,2,1,2,5
eum quas qui,70,223,13-04-2023 08:04,April 14,yes,1,1,2,4
nemo aut perferendis,71,223,13-04-2023 08:04,April 14,no,3,1,0,4
eius suscipit dicta,75,223,13-04-2023 08:04,April 14,yes,1,1,2,4
sapiente voluptatum suscipit,76,223,13-04-2023 08:04,April 14,no,2,1,0,3
omnis animi itaque,84,223,13-04-2023 08:04,April 14,no,4,1,0,5
fugiat facere consequatur,91,223,13-04-2023 08:04,April 14,yes,2,1,2,5
eos deleniti ipsa,94,223,13-04-2023 08:04,April 14,yes,1,1,2,4
aliquid quibusdam qui,97,223,13-04-2023 08:04,April 14,no,2,1,0,3
itaque voluptatum nobis,2,224,13-04-2023 08:04,April 14,yes,0,1,2,3
eos in quia,5,224,13-04-2023 08:04,April 14,no,5,1,0,6
nostrum magni et,8,224,13-04-2023 08:04,April 14,no,6,1,0,7
ipsa rerum voluptatem,10,224,13-04-2023 08:04,April 14,yes,2,1,2,5
dolores ipsam assumenda,13,224,13-04-2023 08:04,April 14,yes,1,1,2,4
velit est deleniti,14,224,13-04-2023 08:04,April 14,no,3,1,0,4
eum similique quo,21,224,13-04-2023 08:04,April 14,yes,1,1,2,4
quia omnis sed,24,224,13-04-2023 08:04,April 14,no,2,1,0,3
est excepturi architecto,28,224,13-04-2023 08:04,April 14,no,4,1,0,5
eum ipsam omnis,33,224,13-04-2023 08:04,April 14,yes,2,1,2,5
natus reiciendis eius,36,224,13-04-2023 08:04,April 14,yes,1,1,2,4
maxime quis modi,37,224,13-04-2023 08:04,April 14,no,2,1,0,3
deserunt in ducimus,41,224,13-04-2023 08:04,April 14,yes,0,1,2,3
reiciendis ex architecto,42,224,13-04-2023 08:04,April 14,no,5,1,0,6
ratione eum eum,44,224,13-04-2023 08:04,April 14,no,6,1,0,7
necessitatibus sit quo,48,224,13-04-2023 08:04,April 14,yes,2,1,2,5
adipisci adipisci facere,54,224,13-04-2023 08:04,April 14,yes,1,1,2,4
corrupti sit cum,56,224,13-04-2023 08:04,April 14,no,3,1,0,4
id sit ut,57,224,13-04-2023 08:04,April 14,yes,1,1,2,4
quisquam hic et,61,224,13-04-2023 08:04,April 14,no,2,1,0,3
voluptatibus recusandae dolorem,65,224,13-04-2023 08:04,April 14,no,4,1,0,5
exercitationem explicabo quia,66,224,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis ut vel,71,224,13-04-2023 08:04,April 14,yes,1,1,2,4
est quo ipsam,75,224,13-04-2023 08:04,April 14,no,2,1,0,3
voluptas veniam repellendus,76,224,13-04-2023 08:04,April 14,yes,0,1,2,3
repellat accusantium est,87,224,13-04-2023 08:04,April 14,no,5,1,0,6
id minima id,91,224,13-04-2023 08:04,April 14,no,6,1,0,7
cum expedita iste,95,224,13-04-2023 08:04,April 14,yes,2,1,2,5
dolor voluptatem necessitatibus,97,224,13-04-2023 08:04,April 14,yes,1,1,2,4
id dolorum voluptates,3,225,13-04-2023 08:04,April 14,no,3,1,0,4
quod omnis sed,4,225,13-04-2023 08:04,April 14,yes,1,1,2,4
autem et dignissimos,5,225,13-04-2023 08:04,April 14,no,2,1,0,3
ut voluptas reprehenderit,11,225,13-04-2023 08:04,April 14,no,4,1,0,5
libero atque occaecati,13,225,13-04-2023 08:04,April 14,yes,2,1,2,5
perferendis omnis doloremque,14,225,13-04-2023 08:04,April 14,yes,1,1,2,4
fugit dolore at,15,225,13-04-2023 08:04,April 14,no,2,1,0,3
velit autem quisquam,16,225,13-04-2023 08:04,April 14,yes,0,1,2,3
nisi sed voluptatem,17,225,13-04-2023 08:04,April 14,no,5,1,0,6
temporibus in modi,21,225,13-04-2023 08:04,April 14,no,6,1,0,7
atque ipsam et,22,225,13-04-2023 08:04,April 14,yes,2,1,2,5
eos culpa labore,24,225,13-04-2023 08:04,April 14,yes,1,1,2,4
dicta explicabo ratione,26,225,13-04-2023 08:04,April 14,no,3,1,0,4
sequi et rem,36,225,13-04-2023 08:04,April 14,yes,1,1,2,4
beatae explicabo fuga,41,225,13-04-2023 08:04,April 14,no,2,1,0,3
ut quia odit,44,225,13-04-2023 08:04,April 14,no,4,1,0,5
culpa reprehenderit quia,46,225,13-04-2023 08:04,April 14,yes,2,1,2,5
dolor sed similique,47,225,13-04-2023 08:04,April 14,yes,1,1,2,4
delectus accusantium repellendus,52,225,13-04-2023 08:04,April 14,no,2,1,0,3
ut rerum assumenda,54,225,13-04-2023 08:04,April 14,yes,0,1,2,3
ut eveniet dignissimos,55,225,13-04-2023 08:04,April 14,no,5,1,0,6
molestiae ducimus provident,56,225,13-04-2023 08:04,April 14,no,6,1,0,7
repellat ut id,57,225,13-04-2023 08:04,April 14,yes,2,1,2,5
quisquam ipsa in,61,225,13-04-2023 08:04,April 14,yes,1,1,2,4
reiciendis enim qui,63,225,13-04-2023 08:04,April 14,no,3,1,0,4
voluptas consequatur quisquam,66,225,13-04-2023 08:04,April 14,yes,1,1,2,4
repellat neque perspiciatis,71,225,13-04-2023 08:04,April 14,no,2,1,0,3
perferendis et dolore,72,225,13-04-2023 08:04,April 14,no,4,1,0,5
eum facere est,75,225,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptas voluptatem consequatur,76,225,13-04-2023 08:04,April 14,yes,1,1,2,4
et beatae minima,85,225,13-04-2023 08:04,April 14,no,2,1,0,3
incidunt autem voluptatem,87,225,13-04-2023 08:04,April 14,yes,0,1,2,3
nam commodi expedita,91,225,13-04-2023 08:04,April 14,no,5,1,0,6
tempore sed autem,95,225,13-04-2023 08:04,April 14,no,6,1,0,7
molestiae praesentium aut,97,225,13-04-2023 08:04,April 14,yes,2,1,2,5
earum est iure,99,225,13-04-2023 08:04,April 14,yes,1,1,2,4
pariatur quos nesciunt,3,226,13-04-2023 08:04,April 14,no,3,1,0,4
ut temporibus autem,5,226,13-04-2023 08:04,April 14,yes,1,1,2,4
itaque beatae adipisci,9,226,13-04-2023 08:04,April 14,no,2,1,0,3
amet ipsum sit,13,226,13-04-2023 08:04,April 14,no,4,1,0,5
accusantium asperiores eius,14,226,13-04-2023 08:04,April 14,yes,2,1,2,5
